ID;Timestamp;Date;Hour;hw_True;meanTout;ThermostatTemp;TSen_day;TSen_night;TSatisf_day;TSatisf_night;TPref_day;TPref_night;Gender;Age;NatVent_night;UsesCoolingAlternatives;Hour_7_14h_True;Hour_14_21h_True;Hour_21_7h_True;ShadingDevices_No;ShadingDevices_WhenDirectSun;ShadingDevices_AllAfternoon;ShadingDevices_AllMorning;ShadingDevices_AllDay;NatVent_day_ToutCool;NatVent_day_Anytime;NatVent_day_No;hasAC_No;hasAC_DormOrLiving;hasAC_DormAndLiving;hasAC_AllRooms;HouseholdSize;is_31001;is_31002;is_31003;is_31004;is_31005;is_31006;is_31007;is_31008;is_31009;is_31010;is_31011;is_31012;is_31013;is_31014;is_31015;is_31016;isNot_pamplona;before_1980;between_1980_2006;after_2007;dwelling_OldTown;dwelling_Block;dwelling_Tower;dwelling_Detached;dwelling_Other;Rehab_No;Rehab_Yes;Income_below1500;Income_between_1500_3500;Income_above_3500;Occ_NormallyAtHome;Occ_NotAlwaysAtHome;SrfcArea_below90;Storey_UpperFloor;Storey_NotApartment;numOrient_1;numOrient_above2;LivRoom_SrfcAreaWindow_below2;LivRoom_SrfcAreaWindow_above2;Bedroom_SrfcAreaWindow_below2;Bedroom_SrfcAreaWindow_above2;AC_Installed_Yes;WouldYouInstallAC_Yes;hasCoolRoom;hasCoolingAlternatives;HeatSymptoms;SleepingProblems
526;12/08/2022 16:34;20220812;16;True;29.2;29.8;3;3;-2;-2;-1;-1;False;34;False;True;False;True;False;False;False;False;False;True;False;True;False;True;False;False;False;2;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;True;False;False;True;False;True;True;False;False;False;True;True;False;False
157;16/08/2021 8:36;20210816;8;False;17.7;27;3;3;-2;-2;-1;-1;True;53;True;True;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;1;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;True;True;False;False;True;False;False;False;True
17;22/07/2021 22:33;20210722;22;False;27.5;26;2;2;0;0;-1;-1;True;39;True;True;False;False;True;False;False;False;False;True;True;False;False;True;False;False;False;3;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;True;True;False;False;True;False;True;False;True
398;15/07/2022 12:59;20220715;12;True;27.7;20;1;0;2;2;-1;-1;True;53;True;False;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;4;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;True;False;True;False;False;False;True;False;False;True;False;True;False;True;True;False;False;False;False;True;False;False
6;14/08/2021 21:45;20210814;21;True;26.2;25.39;3;1;-1;0;-1;-1;True;53;True;False;False;False;True;False;False;False;False;True;True;False;False;True;False;False;False;6;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;True;False;True;False;False;False;False;False;True;True;False;True;False;False;True;False;False;True;False
247;22/07/2021 17:56;20210722;17;False;27.5;26;2;3;-1;-3;-1;-1;True;61;True;False;False;True;False;False;False;False;False;True;True;False;False;True;False;False;False;6;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;True;False;False;False;True;True;True;False;False;True;True;False;False;True;False;True;False;True;True;False;False;True
378;15/07/2022 12:54;20220715;12;True;27.7;25.7;3;2;-2;-2;-1;-1;True;65;True;False;True;False;False;False;False;False;False;True;False;False;True;True;False;False;False;2;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;True;False;False;True;False;True;False;False;True;False;False;True;False;True;False;False;False;False;True;False
298;14/08/2021 20:45;20210814;20;True;26.2;27;2;1;2;2;-1;-1;False;36;True;False;False;True;False;False;True;False;False;False;True;False;False;True;False;False;False;2;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;True;True;True;False;True;False;False;True;False;True;True;False;False;True;True;False;False;False
345;15/07/2022 12:49;20220715;12;True;27.7;27.38;2;0;0;0;-1;-1;False;27;True;False;True;False;False;False;True;False;False;False;True;False;False;True;False;False;False;1;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;True;False;False;False;True;True;True;False;False;True;False;True;True;False;False;False;False;False;True;False
454;15/07/2022 16:25;20220715;16;True;27.7;24.1;1;0;1;-1;-1;0;True;57;True;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;4;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;False;False;True;False;True;False;True;False;True;True;False;False;False;False;False
230;22/07/2021 12:59;20210722;12;False;27.5;35;-1;-1;-1;-1;-1;-1;True;29;True;True;True;False;False;True;False;False;False;False;True;False;False;True;False;False;False;3;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;True;False;True;True;False;False;False;True;True;False;True;False;False;True;False;True;False;True
470;12/08/2022 14:53;20220812;14;True;29.2;28;3;3;-3;-3;-1;-1;True;51;False;True;False;True;False;False;False;False;False;True;False;True;False;True;False;False;False;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;True;False;False;True;False;True;False;False;False;False;True;True;False;True;False;False;False;False;True;True;True
552;17/07/2022 19:47;20220717;19;True;30;29;3;2;-3;-2;-1;-1;True;63;True;False;False;True;False;False;True;False;False;False;True;False;False;True;False;False;False;3;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;True;False;False;True;False;True;False;False;False;True;False;True;False;True;False;False;False;False;False;True
96;18/07/2022 11:04;20220718;11;True;30.9;29;3;3;-2;-2;-1;-1;False;63;False;True;True;False;False;False;True;False;False;False;True;False;False;True;False;False;False;4;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;True;True;False;False;False;False;False;True;False;True;True;False;False;True;True;False;True;False
16;14/08/2021 19:39;20210814;19;True;26.2;25.39;1;0;0;0;0;-1;True;35;False;False;False;True;False;True;False;False;False;False;True;False;False;True;False;False;False;1;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;True;False;True;False;True;False;False;True;False;True;False;True;False;False;True;False;False;False;False
421;16/07/2022 11:00;20220716;11;True;29.1;26.4;2;2;2;2;-1;-1;True;0;True;True;True;False;False;False;True;False;False;False;True;False;False;True;False;False;False;4;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;True;True;False;False;False;True;False;False;False;False;True;True;False;True;False;False;True;True;True;False;False
380;15/07/2022 13:13;20220715;13;True;27.7;25;2;2;2;2;0;0;True;63;True;True;True;False;False;False;False;False;False;True;False;False;True;True;False;False;False;2;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;True;False;False;True;False;False;False;False;False;True;False;True;False;True;False;False;True;True;False;False
51;15/07/2022 12:51;20220715;12;True;27.7;25;1;1;2;2;-1;-1;True;43;True;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;6;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;True;False;False;False;True;True;False;True;False;False;False;True;True;False;True;False;False;False;False;True;False;False
573;12/08/2022 18:11;20220812;18;True;29.2;30;3;2;-2;-1;-1;-1;True;47;True;False;False;True;False;False;True;False;False;False;True;False;False;True;False;False;False;2;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;True;False;True;False;False;False;True;False;True;False;False;True;False;True;False;True;False;False;True;False;True;False
549;16/07/2022 6:20;20220716;6;True;29.1;27.38;1;1;2;2;0;0;True;35;True;False;False;False;True;False;False;False;False;True;True;False;False;True;False;False;False;3;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;True;False;False;False;True;False;False;False;False;True;False;True;True;False;False;False;True;False;False;False
211;22/07/2021 13:06;20210722;13;False;27.5;25;1;1;-1;0;-1;-1;True;39;True;True;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;4;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;False;False;True;False;True;False;True;False;True;False;True;True;False;False;False
490;15/07/2022 13:34;20220715;13;True;27.7;25;3;3;-2;-3;-1;-1;True;24;True;False;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;4;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;True;False;True;False;False;True;False;False;False;True;False;True;False;True;False;True;False;True;True;False;True;False
228;22/07/2021 12:14;20210722;12;False;27.5;24;2;1;0;1;-1;-1;True;53;True;False;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;5;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;False;False;False;True;True;False;False;True;False;False;True;False;True;True;False;False;True;True;False;False;False
12;21/06/2022 9:37;20220621;9;False;22.2;25.5;2;1;-1;-1;-1;-1;True;44;True;True;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;4;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;True;True;False;True;False;True;False;False;True;True;False;False;True;False;True;False;False
10;15/07/2022 12:55;20220715;12;True;27.7;29;2;2;-2;-1;-1;-1;False;57;True;True;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;4;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;True;True;False;False;False;True;False;True;True;False;False;True;False;True;False;False
528;18/07/2022 12:14;20220718;12;True;30.9;28;2;1;-2;-2;-1;-1;True;42;False;True;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;4;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;False;False;True;False;True;True;False;False;False;True;True;True;False
190;20/06/2022 7:47;20220620;7;False;21.7;28;3;3;-1;-1;-1;-1;False;35;False;False;True;False;False;False;True;False;False;False;True;False;False;True;False;False;False;4;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;True;False;False;True;False;False;True;False;False;True;False;True;False;True;True;False;False;False;False;False;True;True
435;15/07/2022 13:03;20220715;13;True;27.7;25;2;1;2;2;-1;-1;True;74;True;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;2;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;True;True;False;True;True;False;True;False;False;True;True;False;True;False;False;False;False;False
122;22/07/2021 12:22;20210722;12;False;27.5;25.73;1;1;-1;-1;-1;-1;False;28;False;False;True;False;False;True;False;False;False;False;True;False;False;True;False;False;False;2;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;True;False;True;True;True;False;False;True;False;False;True;False;True;False;True;False;False;False;True
8;22/07/2021 12:29;20210722;12;False;27.5;26;2;1;0;0;-1;-1;True;27;False;False;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;4;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;True;False;False;True;False;True;False;False;False;False;True;False;True;False;True;False;True;False;False;False;False
210;12/08/2022 22:49;20220812;22;True;29.2;29.6;2;2;0;-1;-1;-1;True;51;True;True;False;False;True;False;False;False;False;True;True;False;False;True;False;False;False;7;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False;True;True;True;False;False;False;False;True;False;True;True;False;False;True;True;True;True;False
487;17/08/2022 16:16;20220817;16;False;18.1;25;2;1;-1;-2;0;-1;True;49;True;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;True;15;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;True;False;False;False;True;False;True;False;False;True;False;True;False;True;True;False;True;False;True;True;True;False
439;12/08/2022 13:49;20220812;13;True;29.2;27.38;3;3;-2;-2;-1;-1;True;51;False;True;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;5;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;True;False;True;True;False;False;False;True;False
165;22/07/2021 13:03;20210722;13;False;27.5;28;2;1;-1;1;-1;0;True;55;False;True;True;False;False;False;False;False;True;False;True;False;False;True;False;False;False;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;True;False;False;True;False;True;True;False;False;True;False;False;True;True;False;False;False;False;True;False;False
570;12/08/2022 20:08;20220812;20;True;29.2;29.5;3;3;-2;-2;-1;-1;False;43;True;True;False;True;False;False;False;False;False;True;True;False;False;True;False;False;False;2;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;True;False;True;False;False;False;True;True;True;False
425;17/07/2022 10:42;20220717;10;True;30;26;3;2;-2;-1;-1;-1;True;54;True;False;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;4;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;True;True;False;False;False;False;False;True;False;True;False;True;False;False;True;False;False;False
350;15/07/2022 15:12;20220715;15;True;27.7;26;2;0;3;3;-1;0;False;46;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;True;4;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;True;False;True;False;True;False;True;True;False;True;False;False;False
391;18/07/2022 15:09;20220718;15;True;30.9;29;0;0;-3;-3;-1;-1;True;49;False;False;False;True;False;False;False;False;False;True;True;False;False;True;False;False;False;8;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;False;False;False;False;True;False;True;False;True;False;True;True;False;True;True
369;18/07/2022 11:32;20220718;11;True;30.9;27.38;2;3;-1;-1;-1;-1;False;45;True;False;True;False;False;False;False;False;False;True;False;True;False;True;False;False;False;5;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;True;False;True;False;False;False;True;False;False;True;False;True;False;True;False;True;False;True;True;True;True;False
501;15/07/2022 13:29;20220715;13;True;27.7;29;2;2;-2;-2;-1;-1;False;52;True;False;True;False;False;False;True;False;False;False;True;False;False;True;False;False;False;4;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;True;True;False;False;False;False;False;True;False;True;False;True;False;False;False;False;True;False
237;23/07/2021 8:13;20210723;8;False;23.1;25.73;2;1;0;-1;-1;-1;False;50;True;False;True;False;False;False;True;False;False;False;True;False;False;True;False;False;False;3;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;True;False;True;False;True;True;True;False;True
180;23/07/2021 11:56;20210723;11;False;23.1;23;0;0;0;0;0;0;True;53;True;True;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;4;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;True;False;False;False;True;True;False;False;False;True;False;True;True;False;False;False;False;True;False;False
489;20/07/2022 10:58;20220720;10;False;21.6;26;2;1;-1;0;-1;-1;True;42;True;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;True;6;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;True;False;False;True;True;False;False;False;True;False;True;False;True;False;True;True;False;True;False;False;False
222;15/08/2021 23:27;20210815;23;False;20.6;25;0;1;-1;-1;0;-1;True;45;False;False;False;False;True;False;False;False;False;True;True;False;False;True;False;False;False;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;True;False;False;False;True;True;False;False;False;False;False;True;False;True;True;False;False;False;False;True;False;False
40;19/06/2022 16:13;20220619;16;False;27.5;27.05;1;2;1;-2;-1;-1;True;29;True;True;False;True;False;False;True;False;False;False;True;False;False;True;False;False;False;3;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;True;False;True;True;False;True;False;False;True;False;True;False;True;False;True;False;True;True;False
514;15/07/2022 14:50;20220715;14;True;27.7;26.5;1;0;0;-1;-1;-1;True;29;True;False;False;True;False;False;False;False;False;True;True;False;False;True;False;False;False;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;True;True;False;False;True;False;True;False;False;False;True;False;True;False;True;False;False;True;False;False;False
352;15/07/2022 13:53;20220715;13;True;27.7;24;3;2;-2;-2;-1;-1;True;54;True;False;True;False;False;False;False;False;False;True;True;False;False;False;False;True;False;3;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;False;False;True;False;True;False;True;False;True;True;False;True;False;True;False
177;12/08/2022 13:37;20220812;13;True;29.2;27;2;1;-2;0;-1;-1;True;36;True;True;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;2;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;True;False;False;True;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;True;False;True
62;16/08/2021 11:17;20210816;11;False;17.7;25.73;0;0;0;0;0;0;True;46;True;False;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;6;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;True;True;True;False;False;False;False;True;False;True;True;False;False;True;False;False;False;False
198;15/08/2021 3:05;20210815;3;False;20.6;25.73;2;2;0;0;0;-1;True;44;True;False;False;False;True;False;False;False;False;True;True;False;False;True;False;False;False;3;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;True;False;True;False;False;False;False;False;True;False;True;False;True;False;True;False;True;False;True
491;15/07/2022 13:01;20220715;13;True;27.7;26.5;2;1;-1;-1;-1;-1;True;60;False;False;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;3;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;True;False;True;True;False;False;False;False;True;False;False
225;22/07/2021 17:42;20210722;17;False;27.5;24;-1;-1;-2;-2;-1;-1;True;54;True;True;False;True;False;False;False;False;False;True;True;False;False;True;False;False;False;5;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;True;True;True;False;False;False;False;True;False;True;False;True;False;True;False;True;False;True
134;19/08/2021 18:22;20210819;18;False;18.2;24;-1;-1;3;3;0;0;False;67;True;False;False;True;False;False;False;False;False;True;True;False;False;True;False;False;False;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;True;False;False;True;False;True;False;False;False;False;False;True;False;True;True;False;False;True;True;False;False;False
354;16/08/2022 11:50;20220816;11;False;21.3;26;0;1;2;1;0;-1;False;52;True;False;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;6;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;False;False;True;False;True;False;True;True;False;False;False;True;False;False;False
521;18/08/2022 10:42;20220818;10;False;16.7;28;2;2;0;-2;0;-1;True;44;False;True;True;False;False;False;True;False;False;False;True;False;False;True;False;False;False;4;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;True;True;False;False;False;True;True;True;False
505;17/07/2022 0:38;20220717;0;True;30;22;-1;0;3;3;0;0;True;45;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;True;3;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;True;False;False;False;True;False;False;False;False;True;False;True;True;False;True;False;False;False;False;False
390;15/07/2022 13:59;20220715;13;True;27.7;25;3;3;-1;-1;-1;-1;True;50;True;False;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;6;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;True;False;True;False;True;False;True;False;False;False;True;False;False
125;15/07/2022 14:21;20220715;14;True;27.7;29;3;2;-2;0;-1;-1;False;46;True;True;False;True;False;False;False;False;False;True;False;False;True;True;False;False;False;4;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;False;True;False;True;False;True;False;True;False;True
397;15/07/2022 13:59;20220715;13;True;27.7;27.38;2;2;-1;-1;-1;-1;True;53;False;False;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;2;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;True;False;False;False;True;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False
462;15/07/2022 20:29;20220715;20;True;27.7;29;3;2;-2;-2;-1;-1;True;41;False;True;False;True;False;False;False;False;False;True;True;False;False;True;False;False;False;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;True;False;False;False;True;True;True;False;False;True;False;True;True;False;False;False;False;False;True;True
405;12/08/2022 17:38;20220812;17;True;29.2;28;3;2;-2;-1;-1;-1;True;75;True;False;False;True;False;False;False;False;False;True;True;False;False;True;False;False;False;2;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;True;False;True;False;False;False;False;True;False;True;False;True;True;False;True;False;False;False
572;17/08/2022 16:39;20220817;16;False;18.1;27.05;-1;-1;0;0;-1;-1;False;45;True;False;False;True;False;False;False;False;False;True;True;False;False;True;False;False;False;2;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;False;False;True;False;True;True;False;False;False;False;False;True;False
161;14/08/2021 19:19;20210814;19;True;26.2;26;2;2;0;0;-1;-1;False;52;False;True;False;True;False;False;False;False;False;True;True;False;False;True;False;False;False;5;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;True;False;True;False;True;False;False;False;True;False;False
193;14/08/2021 20:12;20210814;20;True;26.2;26;2;2;-1;-1;-1;-1;False;50;True;True;False;True;False;False;False;False;False;True;True;False;False;True;False;False;False;5;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;True;False;True;False;True;False;False;False;True;False;True;False;True;True;False;True;False;True;True;False;True
